1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,4,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.2,4.1.2.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.4.2,4.5,4.6,4.6.2,4.6.2.2,4.6.4,4.6.5,4.7,4.8,4.8.1,4.9,4.9.1,6,7,8,bov,oryg
73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,73107.0,,95369.0,,,,120529.0,,,,,,,,43493.0,26267.0,57107.0,,112395.0,49041.0,75117.0,121387.0,121387.0,121387.0,121387.0,121387.0,121387.0,,,113675.0,113675.0,,,,,,,,,6167.0,24309.0,,,,,91043.0,,,,,,,,,,,,37991
73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,73405.0,,95703.0,,,,,,,,,,,,56439.0,127371.0,67899.0,,116497.0,49297.0,81027.0,121883.0,121883.0,121883.0,121883.0,121883.0,121883.0,,,116309.0,116309.0,,,,,,,,,7329.0,27075.0,,,,,91205.0,,,,,,,,,,,,38245
74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,74459.0,,96207.0,,,,,,,,,,,,76847.0,27895.0,69207.0,,118759.0,51583.0,85253.0,,9773.0,9773.0,2743.0,2743.0,2743.0,,,117673.0,117673.0,,,,,,,,,10511.0,29015.0,,,,,139335.0,,,,,,,,,,,,38411
74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,74609.0,,96313.0,,,,,,,,,,,,77001.0,28155.0,70387.0,,119359.0,52427.0,86039.0,,9983.0,9983.0,6739.0,6739.0,6739.0,,,118241.0,118241.0,,,,,,,,,13359.0,29069.0,,,,,139380.0,,,,,,,,,,,,38427
74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,74849.0,,96839.0,,,,,,,,,,,,78607.0,28229.0,73415.0,,119981.0,53519.0,88867.0,,12813.0,12813.0,124839.0,124839.0,124839.0,,,119329.0,119329.0,,,,,,,,,14837.0,34663.0,,,,,95427.0,,,,,,,,,,,,129282
75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,75491.0,,97827.0,,,,,,,,,,,,84989.0,29965.0,81083.0,,,131820.0,88931.0,,17847.0,17847.0,10759.0,10759.0,10759.0,,,145296.0,145296.0,,,,,,,,,16119.0,37553.0,,,,,104577.0,,,,,,,,,,,,38821
75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,75825.0,,97889.0,,,,,,,,,,,,85907.0,30167.0,84867.0,,,56561.0,95679.0,,28109.0,28109.0,15155.0,15155.0,15155.0,,,121121.0,121121.0,,,,,,,,,28361.0,39869.0,,,,,107435.0,,,,,,,,,,,,39001
76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,76461.0,,99883.0,,,,,,,,,,,,93397.0,30189.0,89209.0,,,57169.0,105453.0,,43833.0,43833.0,16569.0,16569.0,16569.0,,,,219.0,,,,,,,,,28561.0,40865.0,,,,,110461.0,,,,,,,,,,,,39449
76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,76677.0,,140658.0,,,,,,,,,,,,94315.0,32547.0,89477.0,,,57267.0,110759.0,,45811.0,45811.0,39779.0,39779.0,39779.0,,,,283.0,,,,,,,,,30391.0,129861.0,,,,,110499.0,,,,,,,,,,,,129573
135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,135996.0,,102129.0,,,,,,,,,,,,139839.0,33807.0,89649.0,,,57323.0,117841.0,,73471.0,73471.0,42953.0,42953.0,42953.0,,,,2495.0,,,,,,,,,31215.0,44591.0,,,,,111637.0,,,,,,,,,,,,40147
76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,76905.0,,104525.0,,,,,,,,,,,,101295.0,34375.0,90385.0,,,57957.0,121293.0,,78031.0,78031.0,132966.0,132966.0,132966.0,,,,5753.0,,,,,,,,,32991.0,44717.0,,,,,112611.0,,,,,,,,,,,,40443
77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,77013.0,,104571.0,,,,,,,,,,,,105427.0,34397.0,92081.0,,,58709.0,,,80391.0,80391.0,67549.0,67549.0,67549.0,,,,8625.0,,,,,,,,,35695.0,45809.0,,,,,113843.0,,,,,,,,,,,,40513
77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,77955.0,,105437.0,,,,,,,,,,,,108811.0,34761.0,94587.0,,,60703.0,,,90733.0,90733.0,67785.0,67785.0,67785.0,,,,11555.0,,,,,,,,,38447.0,130599.0,,,,,115681.0,,,,,,,,,,,,40877
78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,78335.0,,106671.0,,,,,,,,,,,,113669.0,35613.0,95741.0,,,66201.0,,,90737.0,90737.0,134667.0,134667.0,134667.0,,,,20423.0,,,,,,,,,40245.0,46709.0,,,,,115873.0,,,,,,,,,,,,40889
78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,78505.0,,107459.0,,,,,,,,,,,,144051.0,38875.0,99663.0,,,147623.0,,,148223.0,148223.0,84203.0,84203.0,84203.0,,,,126681.0,,,,,,,,,131259.0,131028.0,,,,,118641.0,,,,,,,,,,,,41677
78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,78599.0,,112329.0,,,,,,,,,,,,116025.0,40229.0,103805.0,,,69569.0,,,98007.0,98007.0,85081.0,85081.0,85081.0,,,,29053.0,,,,,,,,,53691.0,51819.0,,,,,118905.0,,,,,,,,,,,,41763
80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,80833.0,,112411.0,,,,,,,,,,,,,40289.0,110077.0,,,69631.0,,,99599.0,99599.0,93995.0,93995.0,93995.0,,,,30179.0,,,,,,,,,55995.0,61473.0,,,,,120815.0,,,,,,,,,,,,41783
136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,136806.0,,113147.0,,,,,,,,,,,,,43123.0,148719.0,,,70531.0,,,142491.0,142491.0,119019.0,119019.0,119019.0,,,,31177.0,,,,,,,,,56723.0,70551.0,,,,,,,,,,,,,,,,,41899
81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,81323.0,,113491.0,,,,,,,,,,,,,43215.0,115363.0,,,74391.0,,,114927.0,114927.0,,59.0,371.0,,,,35645.0,,,,,,,,,132480.0,73047.0,,,,,,,,,,,,,,,,,41943
81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,81485.0,,114049.0,,,,,,,,,,,,,49101.0,115781.0,,,75783.0,,,,1097.0,,11771.0,3515.0,,,,36557.0,,,,,,,,,58051.0,75619.0,,,,,,,,,,,,,,,,,42077
81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,81657.0,,114125.0,,,,,,,,,,,,,49847.0,117419.0,,,135891.0,,,,7447.0,,28961.0,10181.0,,,,38847.0,,,,,,,,,59289.0,75757.0,,,,,,,,,,,,,,,,,42227
83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,83627.0,,115853.0,,,,,,,,,,,,,50339.0,,,,80305.0,,,,14111.0,,30053.0,13249.0,,,,49233.0,,,,,,,,,63157.0,76505.0,,,,,,,,,,,,,,,,,42249
83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,83641.0,,116157.0,,,,,,,,,,,,,51323.0,,,,81839.0,,,,18471.0,,38903.0,125925.0,,,,49415.0,,,,,,,,,65735.0,79661.0,,,,,,,,,,,,,,,,,42591
85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,85773.0,,144690.0,,,,,,,,,,,,,51499.0,,,,83495.0,,,,19019.0,,51337.0,18807.0,,,,50451.0,,,,,,,,,69579.0,85365.0,,,,,,,,,,,,,,,,,42871
138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,138342.0,,117225.0,,,,,,,,,,,,,52585.0,,,,83577.0,,,,22597.0,,131823.0,21385.0,,,,56279.0,,,,,,,,,78027.0,138675.0,,,,,,,,,,,,,,,,,43459
88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,88397.0,,119047.0,,,,,,,,,,,,,56003.0,,,,85275.0,,,,25439.0,,75539.0,126795.0,,,,66837.0,,,,,,,,,79127.0,90339.0,,,,,,,,,,,,,,,,,43677
88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,88685.0,,119159.0,,,,,,,,,,,,,60173.0,,,,89659.0,,,,127212.0,,75977.0,26187.0,,,,67009.0,,,,,,,,,84379.0,91981.0,,,,,,,,,,,,,,,,,130176
88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,88739.0,,121399.0,,,,,,,,,,,,,61327.0,,,,92231.0,,,,28113.0,,76723.0,28525.0,,,,67621.0,,,,,,,,,85949.0,92261.0,,,,,,,,,,,,,,,,,44007
88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,88963.0,,,,,,,,,,,,,,,69329.0,,,,92689.0,,,,30099.0,,83977.0,36351.0,,,,69349.0,,,,,,,,,85953.0,92875.0,,,,,,,,,,,,,,,,,44021
89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,89055.0,,,,,,,,,,,,,,,71883.0,,,,139593.0,,,,31141.0,,138087.0,50929.0,,,,69519.0,,,,,,,,,89071.0,93039.0,,,,,,,,,,,,,,,,,44079
89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,89723.0,,,,,,,,,,,,,,,76043.0,,,,139701.0,,,,40731.0,,90795.0,58971.0,,,,78019.0,,,,,,,,,89077.0,93237.0,,,,,,,,,,,,,,,,,130203
138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,138762.0,,,,,,,,,,,,,,,79251.0,,,,97351.0,,,,41839.0,,99965.0,59139.0,,,,79315.0,,,,,,,,,89307.0,94519.0,,,,,,,,,,,,,,,,,44203
90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,90025.0,,,,,,,,,,,,,,,79367.0,,,,140589.0,,,,43951.0,,101597.0,134289.0,,,,80151.0,,,,,,,,,89551.0,140958.0,,,,,,,,,,,,,,,,,44307
90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,90193.0,,,,,,,,,,,,,,,87563.0,,,,140598.0,,,,44133.0,,102445.0,81275.0,,,,140175.0,,,,,,,,,90893.0,104441.0,,,,,,,,,,,,,,,,,44431
90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,90675.0,,,,,,,,,,,,,,,138393.0,,,,100353.0,,,,45837.0,,120837.0,88793.0,,,,103607.0,,,,,,,,,93993.0,110765.0,,,,,,,,,,,,,,,,,44461
91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,91199.0,,,,,,,,,,,,,,,89355.0,,,,101051.0,,,,47015.0,,121301.0,94513.0,,,,107481.0,,,,,,,,,142164.0,113511.0,,,,,,,,,,,,,,,,,44467
91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,91353.0,,,,,,,,,,,,,,,90035.0,,,,101541.0,,,,53125.0,,,97183.0,,,,110507.0,,,,,,,,,142998.0,113673.0,,,,,,,,,,,,,,,,,44627
91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,91753.0,,,,,,,,,,,,,,,95479.0,,,,101961.0,,,,60609.0,,,102313.0,,,,112179.0,,,,,,,,,111245.0,113987.0,,,,,,,,,,,,,,,,,44883
91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,91967.0,,,,,,,,,,,,,,,97341.0,,,,106643.0,,,,69761.0,,,107173.0,,,,113423.0,,,,,,,,,113769.0,144294.0,,,,,,,,,,,,,,,,,44933
92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,92589.0,,,,,,,,,,,,,,,101081.0,,,,106655.0,,,,80307.0,,,144867.0,,,,113651.0,,,,,,,,,118069.0,116267.0,,,,,,,,,,,,,,,,,45037
92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,92629.0,,,,,,,,,,,,,,,108845.0,,,,106917.0,,,,81227.0,,,,,,,,,,,,,,,,118985.0,116667.0,,,,,,,,,,,,,,,,,45071
139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,139599.0,,,,,,,,,,,,,,,142599.0,,,,108445.0,,,,88787.0,,,,,,,,,,,,,,,,,121315.0,,,,,,,,,,,,,,,,,130356
94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,94415.0,,,,,,,,,,,,,,,112929.0,,,,108971.0,,,,139236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130365
94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,94681.0,,,,,,,,,,,,,,,113585.0,,,,112801.0,,,,141063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45385
95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,95177.0,,,,,,,,,,,,,,,113633.0,,,,113945.0,,,,111979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45659
95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,95383.0,,,,,,,,,,,,,,,115183.0,,,,114561.0,,,,117085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46083
95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,95589.0,,,,,,,,,,,,,,,116181.0,,,,115429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46087
95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,95803.0,,,,,,,,,,,,,,,117479.0,,,,116461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46183
139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,139905.0,,,,,,,,,,,,,,,117505.0,,,,117205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46775
97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,97193.0,,,,,,,,,,,,,,,118175.0,,,,119773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49025
97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,97723.0,,,,,,,,,,,,,,,121637.0,,,,120683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49147
97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,97865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131049
99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,99479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49677
100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,100401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49961
101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,101393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50003
141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,141207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50009
102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,102043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147355
141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,141381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50471
104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,104201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50735
104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,104325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215
104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,104795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51829
106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,106727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51839
107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,107041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52025
108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,108929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52161
109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,109933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52489
110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,110131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52609
110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,110447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52733
143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,143121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52821
111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,111075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52829
111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,111831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53025
111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,111999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53197
112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,112127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53213
112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,112161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53271
112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,112185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53349
112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,112415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53415
112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,112663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53455
112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,112849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53457
113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,113101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55491
143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,143826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56479
113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,113809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56659
114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,114011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56785
114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,114955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147419
116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,116031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57001
116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,116155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57157
144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,144798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132357
117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,117027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57247
117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,117879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57261
118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,118005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57983
118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,118169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58049
119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,119103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58155
119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,119655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58187
119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,119667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58811
121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,121547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58839
121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,121705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59037
122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,122415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59279
,4791.0,4791.0,4791.0,4791.0,4791.0,4791.0,4791.0,4791.0,397.0,123153.0,123153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59343
,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,9029.0,1613.0,1157.0,1157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59375
