1,1.1,1.1.1,1.1.1.1,1.1.2,1.1.3,1.1.3.1,1.1.3.2,1.1.3.3,1.2.1,1.2.2,1.2.2.1,2,2.1,2.2,2.2.1,2.2.1.1,2.2.2,3,3.1.1,3.1.2,3.1.2.1,3.1.2.2,4.1,4.1.1,4.1.1.1,4.1.1.2,4.1.1.3,4.1.1.3.1,4.1.2,4.1.2.1,4.1.2.1.1,4.1.3,4.1.4,4.2,4.2.1,4.2.1.1,4.2.2,4.2.2.1,4.2.2.2,4.3,4.3.1,4.3.1.1,4.3.2,4.3.2.1,4.3.3,4.3.4,4.3.4.1,4.3.4.2,4.3.4.2.1,4.4,4.4.1,4.4.1.1,4.4.1.1.1,4.4.1.2,4.5,4.6,4.6.1,4.6.1.1,4.6.1.2,4.6.2,4.6.2.1,4.6.2.2,4.6.3,4.6.4,4.6.5,4.7,4.8,4.8.1,4.8.2,4.8.3,4.9.1,5,6,7,8,9,bov,cap,oryg
7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,7269.0,,10117.0,,,,,,,,,7721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6101.0,10981.0,2751,4681.0,,,,3915.0
7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,7279.0,,10131.0,,,,,,,,,7955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6135.0,,2769,4697.0,,,,3919.0
7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,7401.0,,10233.0,,,,,,,,,8151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6149.0,,2785,4809.0,,,,3929.0
7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,7531.0,,10243.0,,,,,,,,,8789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6257.0,,2793,4893.0,,,,3933.0
7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,7619.0,,10251.0,,,,,,,,,9063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277.0,,2831,4955.0,,,,3953.0
7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,7769.0,,10311.0,,,,,,,,,9429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6281.0,,2835,5173.0,,,,3961.0
7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,7873.0,,10321.0,,,,,,,,,9611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6333.0,,2847,5233.0,,,,3963.0
7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,7989.0,,10487.0,,,,,,,,,9743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6341.0,,2857,5237.0,,,,3969.0
8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,8007.0,,10493.0,,,,,,,,,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343.0,,2859,5257.0,,,,4021.0
8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,8015.0,,10495.0,,,,,,,,,10575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353.0,,2871,5291.0,,,,4039.0
8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,8077.0,,10541.0,,,,,,,,,10771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361.0,,2875,5315.0,,,,4047.0
8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,8087.0,,10591.0,,,,,,,,,10933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6375.0,,2895,5339.0,,,,4083.0
8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,8101.0,,10647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6417.0,,2921,5429.0,,,,4091.0
8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,8119.0,,10701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6427.0,,2927,5447.0,,,,4109.0
8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,8187.0,,10813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541.0,,2929,5479.0,,,,4179.0
8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,8219.0,,10971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6591.0,,2935,5489.0,,,,4189.0
8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,8221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609.0,,3005,5545.0,,,,4209.0
8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,8233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6611.0,,3007,5553.0,,,,4233.0
8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,8291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6677.0,,3019,5577.0,,,,4235.0
8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,8383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6727.0,,3023,5583.0,,,,4237.0
8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,8465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6757.0,,3079,5879.0,,,,4241.0
8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,8475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6761.0,,3129,5903.0,,,,4263.0
8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,8515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6791.0,,3161,5917.0,,,,4267.0
8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,8523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6795.0,,3179,5931.0,,,,4273.0
8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,8557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6797.0,,3181,5993.0,,,,4277.0
8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,8569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6833.0,,3197,6057.0,,,,4281.0
8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,8587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6853.0,,3207,6219.0,,,,4295.0
8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,8607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6883.0,,3211,6285.0,,,,4305.0
8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,8641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6895.0,,3217,6329.0,,,,4311.0
8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,8825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6981.0,,3221,6349.0,,,,4329.0
8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6983.0,,3225,6471.0,,,,4367.0
8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,8995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7081.0,,3259,6587.0,,,,4369.0
9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,9105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157.0,,3293,6697.0,,,,4379.0
9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7161.0,,3299,6713.0,,,,4383.0
9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,9155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163.0,,3301,6735.0,,,,4419.0
9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,9165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7187.0,,3311,6753.0,,,,4449.0
9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,9173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207.0,,3317,6825.0,,,,4493.0
9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,9211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7313.0,,3327,6913.0,,,,4509.0
9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7351.0,,3335,6965.0,,,,4527.0
9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,9409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7357.0,,3339,7033.0,,,,4533.0
9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,9459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7475.0,,3343,7039.0,,,,4553.0
9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,9529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7517.0,,3361,7091.0,,,,4563.0
9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7543.0,,3367,7165.0,,,,4599.0
9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,9583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555.0,,3377,7175.0,,,,4603.0
9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,9733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557.0,,3441,7327.0,,,,4627.0
9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,9769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7633.0,,3455,7377.0,,,,4663.0
9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,9777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7647.0,,3475,7383.0,,,,4715.0
9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7687.0,,3503,7389.0,,,,4767.0
9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,9833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7771.0,,3525,7511.0,,,,4771.0
9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7793.0,,3529,7603.0,,,,4773.0
9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,9883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7803.0,,3557,7605.0,,,,4775.0
9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,9911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7811.0,,3561,7691.0,,,,4797.0
9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,9937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7909.0,,3585,7791.0,,,,4815.0
9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,9969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7913.0,,3587,7797.0,,,,4875.0
10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,10057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7927.0,,3601,7889.0,,,,4883.0
10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,10083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7931.0,,3611,7897.0,,,,4885.0
10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,10093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7935.0,,3621,7973.0,,,,4915.0
10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,10095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8041.0,,3639,8069.0,,,,4917.0
10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,10097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8157.0,,3671,8071.0,,,,4929.0
10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,10105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8203.0,,3683,8123.0,,,,4933.0
10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8229.0,,3781,8195.0,,,,4935.0
10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8257.0,,3793,8199.0,,,,5059.0
10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,10153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8261.0,,3809,8237.0,,,,5099.0
10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,10177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8283.0,,3813,8371.0,,,,5147.0
10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,10203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8329.0,,3815,8393.0,,,,5165.0
10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,10219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8445.0,,3819,8477.0,,,,5185.0
10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,10297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8457.0,,3857,8503.0,,,,5193.0
10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,10373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8489.0,,3861,8577.0,,,,5199.0
10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,10519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8491.0,,3867,8589.0,,,,5207.0
10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,10539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8535.0,,3949,8609.0,,,,5217.0
10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,10615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8733.0,,3981,8625.0,,,,5241.0
10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,10619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8745.0,,3983,8637.0,,,,5243.0
10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,10623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8759.0,,3987,8735.0,,,,5255.0
10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,10675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979.0,,3997,8739.0,,,,5303.0
10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,10707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9069.0,,4007,8741.0,,,,5319.0
10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,10731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9113.0,,4009,8941.0,,,,5321.0
10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,10853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9125.0,,4017,8993.0,,,,5323.0
10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,10855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129.0,,4035,9027.0,,,,5325.0
10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9175.0,,4077,9051.0,,,,5329.0
10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,10985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9215.0,,4079,9097.0,,,,5377.0
10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,10997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9417.0,,4087,9207.0,,,,5379.0
11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,11027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419.0,,4089,9351.0,,,,5391.0
,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,145.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9445.0,,4095,9451.0,,,,5405.0
,797.0,797.0,797.0,797.0,797.0,797.0,797.0,797.0,857.0,263.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9447.0,,4103,9483.0,,,,5411.0
,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1155.0,479.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539.0,,4121,9495.0,,,,5413.0
,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1293.0,669.0,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9547.0,,4159,9531.0,,,,5425.0
,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1633.0,1429.0,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9585.0,,4175,9533.0,,,,5451.0
,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,1635.0,2171.0,2171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9593.0,,4227,9837.0,,,,5459.0
,4541.0,4541.0,4541.0,4541.0,4541.0,4541.0,4541.0,4541.0,1665.0,2219.0,2219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603.0,,4253,9851.0,,,,5473.0
,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,2115.0,2459.0,2459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9609.0,,4285,9877.0,,,,5555.0
,9943.0,9943.0,9943.0,9943.0,9943.0,9943.0,9943.0,9943.0,2163.0,2593.0,2593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9621.0,,4307,9915.0,,,,5589.0
,10039.0,10039.0,10039.0,10039.0,10039.0,10039.0,10039.0,10039.0,2515.0,2635.0,2635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9641.0,,4323,9921.0,,,,5619.0
,10529.0,10529.0,10529.0,10529.0,10529.0,10529.0,10529.0,10529.0,2717.0,2727.0,2727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9739.0,,4385,9947.0,,,,5649.0
,10643.0,10643.0,10643.0,10643.0,10643.0,10643.0,10643.0,10643.0,2779.0,3041.0,3041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757.0,,4423,10059.0,,,,5651.0
